3 1 2 |Cps|
8.1389002e-004 7.9207450e-002 0.0000000e+000 -7.6818717e-001
8.1389002e-004 7.9207450e-002 9.9999998e-003 -7.6818717e-001

3 1 153 |Cps|
8.1389002e-004 7.9207450e-002 0.0000000e+000 -7.6818717e-001
8.1058644e-004 7.9107516e-002 0.0000000e+000 -7.2133899e-001
8.1253803e-004 7.9002939e-002 0.0000000e+000 -6.2978721e-001
8.2065479e-004 7.8893840e-002 0.0000000e+000 -4.9880242e-001
8.3589822e-004 7.8780420e-002 0.0000000e+000 -3.4147254e-001
8.5924281e-004 7.8663014e-002 0.0000000e+000 -1.7365010e-001
8.9165516e-004 7.8542069e-002 0.0000000e+000 -6.0050730e-003
9.3401805e-004 7.8418128e-002 0.0000000e+000 1.5621391e-001
9.8720368e-004 7.8291871e-002 0.0000000e+000 3.1117308e-001
1.0524133e-003 7.8164257e-002 0.0000000e+000 4.5611069e-001
1.1308473e-003 7.8036517e-002 0.0000000e+000 5.8556467e-001
1.2234977e-003 7.7910021e-002 0.0000000e+000 6.9395190e-001
1.3311646e-003 7.7786289e-002 0.0000000e+000 7.7693444e-001
1.4548162e-003 7.7667370e-002 0.0000000e+000 8.3080858e-001
1.5951804e-003 7.7555567e-002 0.0000000e+000 8.5268384e-001
1.7525491e-003 7.7453248e-002 0.0000000e+000 8.4141731e-001
1.9271703e-003 7.7363499e-002 0.0000000e+000 7.9772639e-001
2.1188224e-003 7.7289708e-002 0.0000000e+000 7.2530234e-001
2.3265264e-003 7.7234879e-002 0.0000000e+000 6.3160902e-001
2.5488953e-003 7.7202640e-002 0.0000000e+000 5.2772307e-001
2.7838429e-003 7.7196956e-002 0.0000000e+000 4.2355290e-001
3.0279451e-003 7.7225521e-002 0.0000000e+000 3.3523855e-001
3.2758140e-003 7.7293754e-002 0.0000000e+000 3.0290684e-001
3.5298432e-003 7.7382743e-002 0.0000000e+000 3.2357946e-001
3.7935684e-003 7.7481344e-002 0.0000000e+000 3.4266010e-001
4.0671057e-003 7.7590518e-002 0.0000000e+000 3.4050286e-001
4.3505318e-003 7.7711262e-002 0.0000000e+000 3.3067444e-001
4.6438738e-003 7.7844679e-002 0.0000000e+000 3.2528767e-001
4.9470961e-003 7.7991940e-002 0.0000000e+000 3.2854548e-001
5.2621830e-003 7.8150250e-002 0.0000000e+000 3.3883077e-001
5.5919099e-003 7.8315578e-002 0.0000000e+000 3.4867489e-001
5.9369667e-003 7.8488208e-002 0.0000000e+000 3.5293752e-001
6.2980745e-003 7.8668460e-002 0.0000000e+000 3.5287786e-001
6.6759866e-003 7.8856647e-002 0.0000000e+000 3.5126543e-001
7.0714937e-003 7.9053104e-002 0.0000000e+000 3.4948030e-001
7.4854232e-003 7.9258166e-002 0.0000000e+000 3.4755388e-001
7.9186400e-003 7.9472207e-002 0.0000000e+000 3.4492564e-001
8.3717285e-003 7.9696245e-002 0.0000000e+000 3.4155163e-001
8.8453786e-003 7.9931192e-002 0.0000000e+000 3.3815095e-001
9.3405079e-003 8.0177613e-002 0.0000000e+000 3.3529034e-001
9.8580755e-003 8.0436096e-002 0.0000000e+000 3.3302635e-001
1.0399078e-002 8.0707252e-002 0.0000000e+000 3.3121139e-001
1.0964548e-002 8.0991767e-002 0.0000000e+000 3.2970732e-001
1.1555325e-002 8.1290819e-002 0.0000000e+000 3.2865226e-001
1.2172390e-002 8.1605427e-002 0.0000000e+000 3.2842460e-001
1.2816859e-002 8.1936479e-002 0.0000000e+000 3.2921118e-001
1.3489896e-002 8.2284905e-002 0.0000000e+000 3.3121926e-001
1.4193132e-002 8.2650885e-002 0.0000000e+000 3.3486959e-001
1.4929748e-002 8.3031774e-002 0.0000000e+000 3.3935830e-001
1.5701581e-002 8.3427660e-002 0.0000000e+000 3.4311226e-001
1.6510369e-002 8.3838984e-002 0.0000000e+000 3.4550342e-001
1.7357247e-002 8.4267557e-002 0.0000000e+000 3.4680185e-001
1.8242534e-002 8.4717005e-002 0.0000000e+000 3.4838757e-001
1.9167885e-002 8.5188493e-002 0.0000000e+000 3.5197824e-001
2.0135866e-002 8.5681632e-002 0.0000000e+000 3.5842794e-001
2.1152128e-002 8.6190097e-002 0.0000000e+000 3.6624199e-001
2.2219643e-002 8.6712949e-002 0.0000000e+000 3.7233371e-001
2.3339717e-002 8.7252848e-002 0.0000000e+000 3.7542197e-001
2.4511941e-002 8.7816387e-002 0.0000000e+000 3.7797642e-001
2.5739102e-002 8.8403836e-002 0.0000000e+000 3.8370705e-001
2.7029403e-002 8.9004226e-002 0.0000000e+000 3.9198896e-001
2.8387805e-002 8.9613207e-002 0.0000000e+000 3.9830050e-001
2.9813180e-002 9.0240262e-002 0.0000000e+000 4.0144527e-001
3.1306352e-002 9.0891205e-002 0.0000000e+000 4.0570635e-001
3.2877579e-002 9.1550268e-002 0.0000000e+000 4.1265216e-001
3.4533631e-002 9.2209131e-002 0.0000000e+000 4.1744861e-001
3.6270779e-002 9.2886038e-002 0.0000000e+000 4.1935623e-001
3.8094707e-002 9.3576282e-002 0.0000000e+000 4.2299399e-001
4.0018693e-002 9.4254248e-002 0.0000000e+000 4.2606968e-001
4.2038511e-002 9.4942600e-002 0.0000000e+000 4.2642450e-001
4.4159256e-002 9.5638722e-002 0.0000000e+000 4.2818293e-001
