suction2
2 0 0 
49 
0.081389 -7.319255 
0.092967 -7.264737 
0.119910 -7.215947 
0.159886 -7.177112 
0.174404 -7.166675 
0.442284 -6.974104 
0.711490 -6.778803 
0.981730 -6.580434 
1.255532 -6.384512 
1.532034 -6.189977 
1.813424 -6.002086 
2.098442 -5.819044 
2.388891 -5.645905 
2.683231 -5.480112 
2.982846 -5.326542 
3.286044 -5.181853 
3.593798 -5.050756 
3.904416 -4.929130 
4.218528 -4.821549 
4.534599 -4.723172 
4.853004 -4.638504 
5.172483 -4.562100 
5.492091 -4.485635 
5.812984 -4.421468 
6.134795 -4.373203 
6.456604 -4.332598 
6.778251 -4.300726 
7.099527 -4.274231 
7.420386 -4.253683 
7.740828 -4.236448 
8.060900 -4.222677 
8.380717 -4.210543 
8.700396 -4.199853 
9.020101 -4.189666 
9.340014 -4.179522 
9.660331 -4.169442 
9.981329 -4.158786 
10.303260 -4.148621 
10.626592 -4.138217 
10.951710 -4.129785 
11.279449 -4.122616 
11.610439 -4.120181 
11.946143 -4.121951 
12.041763 -4.122455 
12.092175 -4.130802 
12.137459 -4.154477 
12.173083 -4.191110 
12.195484 -4.237037 
12.202420 -4.287662 
