pressure
2 0 0 
52 
0.081149 0.299102 
0.085613 0.243552 
0.106049 0.191705 
0.140689 0.148048 
0.186534 0.116362 
0.239616 0.099388 
0.295339 0.098596 
0.348882 0.114054 
0.638635 0.246487 
0.936842 0.392461 
1.232784 0.540154 
1.525224 0.690067 
1.816123 0.836848 
2.104225 0.982137 
2.391555 1.121161 
2.676922 1.256585 
2.962339 1.384016 
3.246763 1.507000 
3.532110 1.621330 
3.817518 1.731276 
4.104697 1.832652 
4.392944 1.930310 
4.683651 2.019978 
4.976229 2.106984 
5.271673 2.186916 
5.570621 2.252650 
5.871575 2.317868 
6.174540 2.387585 
6.480066 2.455004 
6.787940 2.522646 
7.098013 2.588553 
7.409992 2.654609 
7.723573 2.719363 
8.038449 2.783976 
8.354304 2.847415 
8.670880 2.910028 
8.987952 2.971108 
9.305366 3.030093 
9.623052 3.086512 
9.940967 3.138808 
10.259218 3.186660 
10.577823 3.227440 
10.897030 3.260901 
11.216785 3.283284 
11.537409 3.294364 
11.858562 3.289239 
12.052015 3.286152 
12.102582 3.293424 
12.148351 3.316122 
12.184743 3.351977 
12.208119 3.397403 
12.216143 3.447857 
