3 1 2 |Cps|
8.1121002e-004 7.9188511e-002 0.0000000e+000 -7.7302736e-001
8.1121002e-004 7.9188511e-002 9.9999998e-003 -7.7302736e-001

3 1 153 |Cps|
8.1121002e-004 7.9188511e-002 0.0000000e+000 -7.7302736e-001
8.0723141e-004 7.9088598e-002 0.0000000e+000 -7.2678465e-001
8.0847734e-004 7.8984007e-002 0.0000000e+000 -6.3789976e-001
8.1585959e-004 7.8874841e-002 0.0000000e+000 -5.0889927e-001
8.3034253e-004 7.8761302e-002 0.0000000e+000 -3.5256255e-001
8.5290428e-004 7.8643717e-002 0.0000000e+000 -1.8516234e-001
8.8451721e-004 7.8522518e-002 0.0000000e+000 -1.7547647e-002
9.2606788e-004 7.8398265e-002 0.0000000e+000 1.4497611e-001
9.7843702e-004 7.8271598e-002 0.0000000e+000 3.0048326e-001
1.0428325e-003 7.8143500e-002 0.0000000e+000 4.4644251e-001
1.1204652e-003 7.8015178e-002 0.0000000e+000 5.7737970e-001
1.2123383e-003 7.7888004e-002 0.0000000e+000 6.8743742e-001
1.3192679e-003 7.7763498e-002 0.0000000e+000 7.7231801e-001
1.4422389e-003 7.7643707e-002 0.0000000e+000 8.2822216e-001
1.5819959e-003 7.7530928e-002 0.0000000e+000 8.5206819e-001
1.7388479e-003 7.7427544e-002 0.0000000e+000 8.4263545e-001
1.9130646e-003 7.7336639e-002 0.0000000e+000 8.0070144e-001
2.1044419e-003 7.7261612e-002 0.0000000e+000 7.2987300e-001
2.3120183e-003 7.7205487e-002 0.0000000e+000 6.3715571e-001
2.5344258e-003 7.7171899e-002 0.0000000e+000 5.3375030e-001
2.7695959e-003 7.7164873e-002 0.0000000e+000 4.3004519e-001
3.0141319e-003 7.7192150e-002 0.0000000e+000 3.4128964e-001
3.2626740e-003 7.7259123e-002 0.0000000e+000 3.0847135e-001
3.5176247e-003 7.7346504e-002 0.0000000e+000 3.2892659e-001
3.7823748e-003 7.7443421e-002 0.0000000e+000 3.4677172e-001
4.0570516e-003 7.7550828e-002 0.0000000e+000 3.4314591e-001
4.3417434e-003 7.7669725e-002 0.0000000e+000 3.3235684e-001
4.6364893e-003 7.7801213e-002 0.0000000e+000 3.2633698e-001
4.9412707e-003 7.7946462e-002 0.0000000e+000 3.2892343e-001
5.2579800e-003 7.8102797e-002 0.0000000e+000 3.3858329e-001
5.5893981e-003 7.8266121e-002 0.0000000e+000 3.4789145e-001
5.9362189e-003 7.8436717e-002 0.0000000e+000 3.5160714e-001
6.2991651e-003 7.8614891e-002 0.0000000e+000 3.5097948e-001
6.6789924e-003 7.8800976e-002 0.0000000e+000 3.4883142e-001
7.0764925e-003 7.8995310e-002 0.0000000e+000 3.4658560e-001
7.4924957e-003 7.9198226e-002 0.0000000e+000 3.4425461e-001
7.9278685e-003 7.9410098e-002 0.0000000e+000 3.4125653e-001
8.3832107e-003 7.9631947e-002 0.0000000e+000 3.3751401e-001
8.8592162e-003 7.9864696e-002 0.0000000e+000 3.3372262e-001
9.3568061e-003 8.0108896e-002 0.0000000e+000 3.3045009e-001
9.8769385e-003 8.0365159e-002 0.0000000e+000 3.2775322e-001
1.0420615e-002 8.0634110e-002 0.0000000e+000 3.2549796e-001
1.0988870e-002 8.0916435e-002 0.0000000e+000 3.2356283e-001
1.1582541e-002 8.1213340e-002 0.0000000e+000 3.2209766e-001
1.2202611e-002 8.1525855e-002 0.0000000e+000 3.2150152e-001
1.2850199e-002 8.1854880e-002 0.0000000e+000 3.2195890e-001
1.3526465e-002 8.2201369e-002 0.0000000e+000 3.2367796e-001
1.4233069e-002 8.2565457e-002 0.0000000e+000 3.2707506e-001
1.4973183e-002 8.2944512e-002 0.0000000e+000 3.3128124e-001
1.5748624e-002 8.3338663e-002 0.0000000e+000 3.3469096e-001
1.6561124e-002 8.3748385e-002 0.0000000e+000 3.3669075e-001
1.7411774e-002 8.4175617e-002 0.0000000e+000 3.3761021e-001
1.8300915e-002 8.4623970e-002 0.0000000e+000 3.3891606e-001
1.9230213e-002 8.5094638e-002 0.0000000e+000 3.4234631e-001
2.0202326e-002 8.5587047e-002 0.0000000e+000 3.4867686e-001
2.1222878e-002 8.6094923e-002 0.0000000e+000 3.5628331e-001
2.2294773e-002 8.6617477e-002 0.0000000e+000 3.6199090e-001
2.3419151e-002 8.7157786e-002 0.0000000e+000 3.6464363e-001
2.4595689e-002 8.7722309e-002 0.0000000e+000 3.6698249e-001
