suction
2 0 0 
49 
0.081121 0.298851 
0.093064 0.353285 
0.120330 0.401888 
0.160560 0.440453 
0.175069 0.450738 
0.443533 0.641035 
0.713242 0.834377 
0.983905 1.031100 
1.258048 1.225691 
1.534813 1.419208 
1.816383 1.606396 
2.101501 1.789048 
2.391969 1.962112 
2.686248 2.128143 
2.985722 2.282265 
3.288696 2.427821 
3.596147 2.560098 
3.906382 2.683218 
4.220030 2.792607 
4.535555 2.893106 
4.853334 2.980210 
5.172107 3.059364 
5.490928 3.138893 
5.810953 3.206438 
6.131816 3.258394 
6.452596 3.303006 
6.773133 3.339197 
7.093218 3.370326 
7.412806 3.395822 
7.731896 3.418318 
8.050536 3.437666 
8.368840 3.455689 
8.686925 3.472582 
9.004956 3.489287 
9.323114 3.506262 
9.641596 3.523487 
9.960677 3.541603 
10.280611 3.559542 
10.601866 3.578033 
10.924825 3.594866 
11.250325 3.610750 
11.578995 3.622215 
11.912299 3.629788 
12.054028 3.633008 
12.104642 3.626079 
12.150561 3.603692 
12.187194 3.568087 
12.210879 3.522823 
12.219246 3.472428 
