pressure2
2 0 0 
52 
0.081115 7.918793 
0.085519 7.863238 
0.105898 7.811370 
0.140490 7.767676 
0.186299 7.735940 
0.239361 7.718908 
0.295083 7.718054 
0.348642 7.733453 
0.638838 7.865698 
0.937122 8.011369 
1.233126 8.158822 
1.525612 8.308555 
1.816542 8.455218 
2.104658 8.600452 
2.391987 8.739481 
2.677337 8.874972 
2.962721 9.002531 
3.247096 9.125705 
3.532378 9.240286 
3.817706 9.350544 
4.104788 9.452295 
4.392924 9.550389 
4.683503 9.640555 
4.975937 9.728120 
5.271222 9.808672 
5.569995 9.875087 
5.870758 9.941050 
6.173516 10.011572 
6.478820 10.079857 
6.786455 10.148427 
7.096273 10.215324 
7.407982 10.282431 
7.721277 10.348297 
8.035852 10.414084 
8.351389 10.478759 
8.667632 10.542669 
8.984356 10.605108 
9.301405 10.665513 
9.618710 10.723413 
9.936229 10.777253 
10.254067 10.826710 
10.572244 10.869156 
10.891007 10.904345 
11.210302 10.928516 
11.530451 10.941448 
11.851113 10.938235 
12.056878 10.936174 
12.107399 10.943745 
12.153030 10.966712 
12.189208 11.002779 
12.212316 11.048339 
12.220043 11.098836 
