3 1 2 |Cps|
8.1111002e-004 7.9187542e-002 0.0000000e+000 -7.7353239e-001
8.1111002e-004 7.9187542e-002 9.9999998e-003 -7.7353239e-001

3 1 153 |Cps|
8.1111002e-004 7.9187542e-002 0.0000000e+000 -7.7353239e-001
8.0709782e-004 7.9087630e-002 0.0000000e+000 -7.2737652e-001
8.0830842e-004 7.8983039e-002 0.0000000e+000 -6.3870341e-001
8.1565371e-004 7.8873873e-002 0.0000000e+000 -5.0991887e-001
8.3009829e-004 7.8760326e-002 0.0000000e+000 -3.5374537e-001
8.5262029e-004 7.8642726e-002 0.0000000e+000 -1.8646999e-001
8.8419253e-004 7.8521520e-002 0.0000000e+000 -1.8964455e-002
9.2570164e-004 7.8397244e-002 0.0000000e+000 1.4352931e-001
9.7802933e-004 7.8270555e-002 0.0000000e+000 2.9929921e-001
1.0423852e-003 7.8142434e-002 0.0000000e+000 4.4538927e-001
1.1199809e-003 7.8014083e-002 0.0000000e+000 5.7632577e-001
1.2118203e-003 7.7886872e-002 0.0000000e+000 6.8665087e-001
1.3187189e-003 7.7762328e-002 0.0000000e+000 7.7184296e-001
1.4416617e-003 7.7642493e-002 0.0000000e+000 8.2805866e-001
1.5813941e-003 7.7529669e-002 0.0000000e+000 8.5223144e-001
1.7382257e-003 7.7426232e-002 0.0000000e+000 8.4312862e-001
1.9124273e-003 7.7335268e-002 0.0000000e+000 8.0153203e-001
2.1037955e-003 7.7260174e-002 0.0000000e+000 7.3107725e-001
2.3113713e-003 7.7203982e-002 0.0000000e+000 6.3875139e-001
2.5337876e-003 7.7170335e-002 0.0000000e+000 5.3569877e-001
2.7689764e-003 7.7163249e-002 0.0000000e+000 4.3160573e-001
3.0135403e-003 7.7190474e-002 0.0000000e+000 3.4367675e-001
3.2621215e-003 7.7257395e-002 0.0000000e+000 3.1173167e-001
3.5171260e-003 7.7344708e-002 0.0000000e+000 3.3096051e-001
3.7819357e-003 7.7441551e-002 0.0000000e+000 3.4803742e-001
4.0566786e-003 7.7548876e-002 0.0000000e+000 3.4467629e-001
4.3414435e-003 7.7667691e-002 0.0000000e+000 3.3426648e-001
4.6362709e-003 7.7799089e-002 0.0000000e+000 3.2831511e-001
4.9411417e-003 7.7944241e-002 0.0000000e+000 3.3078080e-001
5.2579469e-003 7.8100488e-002 0.0000000e+000 3.4017846e-001
5.5894656e-003 7.8263715e-002 0.0000000e+000 3.4930968e-001
5.9363921e-003 7.8434214e-002 0.0000000e+000 3.5306811e-001
6.2994487e-003 7.8612298e-002 0.0000000e+000 3.5259673e-001
6.6793910e-003 7.8798287e-002 0.0000000e+000 3.5057089e-001
7.0770117e-003 7.8992523e-002 0.0000000e+000 3.4831488e-001
7.4931416e-003 7.9195343e-002 0.0000000e+000 3.4585708e-001
7.9286462e-003 7.9407126e-002 0.0000000e+000 3.4269774e-001
8.3841262e-003 7.9628885e-002 0.0000000e+000 3.3882421e-001
8.8602751e-003 7.9861537e-002 0.0000000e+000 3.3497277e-001
9.3580140e-003 8.0105655e-002 0.0000000e+000 3.3169362e-001
9.8783039e-003 8.0361836e-002 0.0000000e+000 3.2901981e-001
1.0422143e-002 8.0630705e-002 0.0000000e+000 3.2678905e-001
1.0990568e-002 8.0912955e-002 0.0000000e+000 3.2484362e-001
1.1584416e-002 8.1209786e-002 0.0000000e+000 3.2334119e-001
1.2204669e-002 8.1522241e-002 0.0000000e+000 3.2269481e-001
1.2852447e-002 8.1851207e-002 0.0000000e+000 3.2310629e-001
1.3528911e-002 8.2197659e-002 0.0000000e+000 3.2481050e-001
1.4235725e-002 8.2561709e-002 0.0000000e+000 3.2822052e-001
1.4976055e-002 8.2940727e-002 0.0000000e+000 3.3247715e-001
1.5751721e-002 8.3334856e-002 0.0000000e+000 3.3595651e-001
1.6564459e-002 8.3744563e-002 0.0000000e+000 3.3802333e-001
1.7415345e-002 8.4171802e-002 0.0000000e+000 3.3899763e-001
1.8304728e-002 8.4620193e-002 0.0000000e+000 3.4030300e-001
1.9234274e-002 8.5090920e-002 0.0000000e+000 3.4370357e-001
2.0206647e-002 8.5583389e-002 0.0000000e+000 3.5003173e-001
2.1227473e-002 8.6091347e-002 0.0000000e+000 3.5758325e-001
2.2299649e-002 8.6614005e-002 0.0000000e+000 3.6325243e-001
2.3424307e-002 8.7154470e-002 0.0000000e+000 3.6608702e-001
2.4601124e-002 8.7719202e-002 0.0000000e+000 3.6865047e-001
2.5833042e-002 8.8308193e-002 0.0000000e+000 3.7456241e-001
2.7128384e-002 8.8910252e-002 0.0000000e+000 3.8306302e-001
