suction2
2 0 0 
49 
0.081131 -7.321058 
0.093056 -7.266619 
0.120307 -7.218008 
0.160525 -7.179430 
0.175037 -7.169137 
0.443473 -6.978734 
0.713160 -6.785305 
0.983806 -6.588514 
1.257937 -6.393874 
1.534693 -6.200328 
1.816262 -6.013130 
2.101381 -5.830487 
2.391857 -5.657451 
2.686148 -5.491467 
2.985639 -5.337411 
3.288635 -5.191941 
3.596113 -5.059769 
3.906379 -4.936772 
4.220064 -4.827526 
4.535631 -4.727190 
4.853457 -4.640267 
5.172281 -4.561313 
5.491158 -4.482004 
5.811244 -4.414698 
6.132174 -4.363000 
6.453025 -4.318665 
6.773638 -4.282770 
7.093805 -4.251957 
7.413478 -4.226796 
7.732660 -4.204653 
8.051396 -4.185679 
8.369800 -4.168047 
8.687991 -4.151566 
9.006132 -4.135291 
9.324406 -4.118766 
9.643008 -4.102009 
9.962215 -4.084381 
10.282279 -4.066950 
10.603669 -4.048985 
10.926768 -4.032697 
11.252413 -4.017377 
11.581233 -4.006497 
11.914692 -3.999526 
12.053115 -3.996633 
12.103716 -4.003654 
12.149595 -4.026125 
12.186164 -4.061798 
12.209766 -4.107106 
12.218040 -4.157518 
