pressure3
2 0 0 
52 
0.081252 -7.320128 
0.085868 -7.375668 
0.106448 -7.427461 
0.141209 -7.471023 
0.187144 -7.502583 
0.240275 -7.519410 
0.296003 -7.520046 
0.349504 -7.504436 
0.638127 -7.371534 
0.936130 -7.224770 
1.231904 -7.076419 
1.524209 -6.925982 
1.815007 -6.778809 
2.103043 -6.633259 
2.390340 -6.494109 
2.675708 -6.358690 
2.961161 -6.231398 
3.245654 -6.108685 
3.531105 -5.994759 
3.816651 -5.885350 
4.104002 -5.784643 
4.392455 -5.687787 
4.683402 -5.599053 
4.976254 -5.513114 
5.272007 -5.434382 
5.571297 -5.369981 
5.872628 -5.306228 
6.176003 -5.238109 
6.481974 -5.172421 
6.790327 -5.106643 
7.100912 -5.042731 
7.413437 -4.978804 
7.727600 -4.916311 
8.043091 -4.854093 
8.359595 -4.793180 
8.676854 -4.733227 
8.994644 -4.674939 
9.312809 -4.618879 
9.631280 -4.565518 
9.950016 -4.516412 
10.269119 -4.471883 
10.588613 -4.434559 
10.908741 -4.404686 
11.229452 -4.386024 
11.551066 -4.378797 
11.873244 -4.387909 
12.042548 -4.392697 
12.093206 -4.386046 
12.139255 -4.363909 
12.176087 -4.328497 
12.200018 -4.283355 
12.208655 -4.232997 
