1 1 2 |Cps|
0.0000000e+000 -7.2446883e-001
9.9999998e-003 -7.2446883e-001

1 1 153 |Cps|
0.0000000e+000 -7.2446883e-001
9.9992460e-005 -6.7424208e-001
2.0457513e-004 -5.7701153e-001
3.1397122e-004 -4.4267115e-001
4.2839334e-004 -2.8448454e-001
5.4808258e-004 -1.1733784e-001
6.7326863e-004 4.8508096e-002
8.0421055e-004 2.0784244e-001
9.4116788e-004 3.5869762e-001
1.0844285e-003 4.9823639e-001
1.2342709e-003 6.2111515e-001
1.3909981e-003 7.2195280e-001
1.5549328e-003 7.9655045e-001
1.7263965e-003 8.4142429e-001
1.9057443e-003 8.5407269e-001
2.0933375e-003 8.3368218e-001
2.2895434e-003 7.8123963e-001
2.4947671e-003 7.0080495e-001
2.7094230e-003 6.0034513e-001
2.9339397e-003 4.9177477e-001
3.1687599e-003 3.8474715e-001
3.4143119e-003 2.9535711e-001
3.6711604e-003 2.6527256e-001
3.9400621e-003 2.9106286e-001
4.2213332e-003 3.1536505e-001
4.5155385e-003 3.1682351e-001
4.8232754e-003 3.0910173e-001
5.1451605e-003 3.0536965e-001
5.4818531e-003 3.1096932e-001
5.8340351e-003 3.2378483e-001
6.2024193e-003 3.3558849e-001
6.5877396e-003 3.4143332e-001
6.9907848e-003 3.4262475e-001
7.4123656e-003 3.4201574e-001
7.8533338e-003 3.4114599e-001
8.3145844e-003 3.4011382e-001
8.7970458e-003 3.3845857e-001
9.3016932e-003 3.3613813e-001
9.8295547e-003 3.3382082e-001
1.0381688e-002 3.3200788e-001
1.0959217e-002 3.3068681e-001
1.1563305e-002 3.2973430e-001
1.2195174e-002 3.2905033e-001
1.2856103e-002 3.2881454e-001
1.3547432e-002 3.2944071e-001
1.4270552e-002 3.3109283e-001
1.5026924e-002 3.3395979e-001
1.5818087e-002 3.3843359e-001
1.6645636e-002 3.4369284e-001
1.7511239e-002 3.4818226e-001
1.8416656e-002 3.5129753e-001
1.9363711e-002 3.5333845e-001
2.0354323e-002 3.5566670e-001
2.1390492e-002 3.5976729e-001
2.2474311e-002 3.6634135e-001
2.3607977e-002 3.7425053e-001
2.4793778e-002 3.8104478e-001
2.6034115e-002 3.8565755e-001
2.7331498e-002 3.8941926e-001
2.8688544e-002 3.9750957e-001
3.0107992e-002 4.0653682e-001
3.1592719e-002 4.0996125e-001
3.3145744e-002 4.1124016e-001
3.4770187e-002 4.1521895e-001
3.6469314e-002 4.2248008e-001
3.8246594e-002 4.2811099e-001
4.0105630e-002 4.3153074e-001
4.2050127e-002 4.3699455e-001
4.4084042e-002 4.4145742e-001
4.6211544e-002 4.4204924e-001
4.8436839e-002 4.4297212e-001
5.0764490e-002 4.4286904e-001
5.3199232e-002 4.4066259e-001
5.5745903e-002 4.4146055e-001
5.8409415e-002 4.4249895e-001
6.1195757e-002 4.3083742e-001
6.4110234e-002 4.1125733e-001
6.7024715e-002 4.0335909e-001
6.9811061e-002 4.0441155e-001
7.2474897e-002 4.0465987e-001
7.5021602e-002 4.0345591e-001
7.7456348e-002 4.0178195e-001
7.9784036e-002 4.0189907e-001
8.2009383e-002 4.0302962e-001
8.4136888e-002 4.0395093e-001
8.6170845e-002 4.0537348e-001
8.8115379e-002 4.0712082e-001
8.9974418e-002 4.0889630e-001
9.1751724e-002 4.1124642e-001
9.3450874e-002 4.1404155e-001
9.5075324e-002 4.1673207e-001
9.6628346e-002 4.1911030e-001
9.8113075e-002 4.2113405e-001
9.9532537e-002 4.2307034e-001
1.0088959e-001 4.2527524e-001
1.0218697e-001 4.2758006e-001
1.0342731e-001 4.2957413e-001
1.0461312e-001 4.3112320e-001
1.0574678e-001 4.3241146e-001
1.0683060e-001 4.3372938e-001
1.0786676e-001 4.3494427e-001
1.0885738e-001 4.3560168e-001
