suction
2 0 0 
49 
0.084500 0.311414 
0.094090 0.366354 
0.119264 0.416120 
0.157839 0.456398 
0.170996 0.466593 
0.435660 0.671678 
0.701845 0.878739 
0.969258 1.088114 
1.240426 1.294288 
1.514489 1.498320 
1.793633 1.694955 
2.076597 1.885987 
2.365188 2.066361 
2.657863 2.238636 
2.956007 2.397933 
3.257926 2.547596 
3.564596 2.682912 
3.874324 2.808004 
4.187740 2.918296 
4.503308 3.018629 
4.821404 3.104501 
5.140768 3.181354 
5.460454 3.257514 
5.781619 3.320622 
6.103896 3.367073 
6.426365 3.405112 
6.748865 3.433662 
7.071187 3.456082 
7.393287 3.471801 
7.715163 3.483452 
8.036864 3.490886 
8.358503 3.495929 
8.680197 3.498773 
9.002111 3.500361 
9.324428 3.501151 
9.647341 3.501123 
9.971129 3.500917 
10.296045 3.499467 
10.622554 3.497501 
10.951043 3.492809 
11.282348 3.486100 
11.617097 3.473903 
11.956753 3.456747 
11.998101 3.454659 
12.048102 3.444036 
12.092281 3.418322 
12.126215 3.380094 
12.146507 3.333176 
12.151124 3.282268 
