pressure
2 0 0 
52 
0.084500 0.311414 
0.091326 0.256062 
0.113975 0.205098 
0.150484 0.162938 
0.197688 0.133237 
0.251496 0.118571 
0.307243 0.120210 
0.360096 0.138013 
0.630928 0.276488 
0.925674 0.435934 
1.218416 0.596081 
1.507919 0.757428 
1.796142 0.914625 
2.081830 1.069312 
2.367007 1.216714 
2.650484 1.359498 
2.934272 1.493270 
3.217328 1.621576 
3.501570 1.740209 
3.786134 1.853439 
4.072731 1.957081 
4.360658 2.055986 
4.651306 2.145882 
4.944088 2.232098 
5.239997 2.310220 
5.539671 2.373125 
5.841614 2.434496 
6.145829 2.499347 
6.452866 2.560881 
6.762514 2.621619 
7.074622 2.679605 
7.388897 2.736719 
7.705037 2.791513 
8.022734 2.845147 
8.341671 2.896589 
8.661591 2.946186 
8.982269 2.993230 
9.303550 3.037161 
9.625365 3.077508 
9.947671 3.112712 
10.270574 3.142454 
10.594094 3.164105 
10.918476 3.177418 
11.243669 3.178634 
11.569993 3.167529 
11.897108 3.139200 
11.976013 3.132366 
12.026996 3.136068 
12.074270 3.155514 
12.113102 3.188756 
12.139604 3.232466 
12.151124 3.282268 
