3 1 2 |Cps|
8.1708003e-004 7.9223819e-002 0.0000000e+000 -7.5556791e-001
8.1708003e-004 7.9223819e-002 9.9999998e-003 -7.5556791e-001

3 1 153 |Cps|
8.1708003e-004 7.9223819e-002 0.0000000e+000 -7.5556791e-001
8.1436394e-004 7.9123870e-002 0.0000000e+000 -7.0768571e-001
8.1692974e-004 7.9019308e-002 0.0000000e+000 -6.1402750e-001
8.2568638e-004 7.8910261e-002 0.0000000e+000 -4.8178825e-001
8.4159337e-004 7.8796946e-002 0.0000000e+000 -3.2409298e-001
8.6562277e-004 7.8679688e-002 0.0000000e+000 -1.5641072e-001
8.9873705e-004 7.8558952e-002 0.0000000e+000 1.0732887e-002
9.4181614e-004 7.8435279e-002 0.0000000e+000 1.7212513e-001
9.9572621e-004 7.8309350e-002 0.0000000e+000 3.2588854e-001
1.0616630e-003 7.8182146e-002 0.0000000e+000 4.6922809e-001
1.1408190e-003 7.8054890e-002 0.0000000e+000 5.9673530e-001
1.2341772e-003 7.7928960e-002 0.0000000e+000 7.0289689e-001
1.3425261e-003 7.7805892e-002 0.0000000e+000 7.8342700e-001
1.4668206e-003 7.7687718e-002 0.0000000e+000 8.3466947e-001
1.6077748e-003 7.7576749e-002 0.0000000e+000 8.5384804e-001
1.7656658e-003 7.7475362e-002 0.0000000e+000 8.3994955e-001
1.9407242e-003 7.7386633e-002 0.0000000e+000 7.9378980e-001
2.1327105e-003 7.7313937e-002 0.0000000e+000 7.1918017e-001
2.3406292e-003 7.7260293e-002 0.0000000e+000 6.2371022e-001
2.5630733e-003 7.7229291e-002 0.0000000e+000 5.1865417e-001
2.7979377e-003 7.7224888e-002 0.0000000e+000 4.1386119e-001
3.0417654e-003 7.7254727e-002 0.0000000e+000 3.2550335e-001
3.2891396e-003 7.7324234e-002 0.0000000e+000 2.9401410e-001
3.5424943e-003 7.7414684e-002 0.0000000e+000 3.1603464e-001
3.8054646e-003 7.7514835e-002 0.0000000e+000 3.3653635e-001
4.0781572e-003 7.7625632e-002 0.0000000e+000 3.3580664e-001
4.3606376e-003 7.7748097e-002 0.0000000e+000 3.2686406e-001
4.6529211e-003 7.7883318e-002 0.0000000e+000 3.2190973e-001
4.9549639e-003 7.8032479e-002 0.0000000e+000 3.2578206e-001
5.2688592e-003 7.8192599e-002 0.0000000e+000 3.3671328e-001
5.5973488e-003 7.8359783e-002 0.0000000e+000 3.4713870e-001
5.9411214e-003 7.8534327e-002 0.0000000e+000 3.5208052e-001
6.3008950e-003 7.8716546e-002 0.0000000e+000 3.5273191e-001
6.6774231e-003 7.8906745e-002 0.0000000e+000 3.5172039e-001
7.0714955e-003 7.9105258e-002 0.0000000e+000 3.5033303e-001
7.4839387e-003 7.9312429e-002 0.0000000e+000 3.4864035e-001
7.9156151e-003 7.9528622e-002 0.0000000e+000 3.4619138e-001
8.3670905e-003 7.9754882e-002 0.0000000e+000 3.4302992e-001
8.8390606e-003 7.9992108e-002 0.0000000e+000 3.3993894e-001
9.3324408e-003 8.0240861e-002 0.0000000e+000 3.3745080e-001
9.8481877e-003 8.0501713e-002 0.0000000e+000 3.3558428e-001
1.0387297e-002 8.0775291e-002 0.0000000e+000 3.3415779e-001
1.0950799e-002 8.1062272e-002 0.0000000e+000 3.3299437e-001
1.1539532e-002 8.1363820e-002 0.0000000e+000 3.3224747e-001
1.2154476e-002 8.1680946e-002 0.0000000e+000 3.3230853e-001
1.2796748e-002 8.2014523e-002 0.0000000e+000 3.3337644e-001
1.3467511e-002 8.2365483e-002 0.0000000e+000 3.3567980e-001
1.4168397e-002 8.2734004e-002 0.0000000e+000 3.3963829e-001
1.4902591e-002 8.3117455e-002 0.0000000e+000 3.4447050e-001
1.5671937e-002 8.3515912e-002 0.0000000e+000 3.4860122e-001
1.6478170e-002 8.3929814e-002 0.0000000e+000 3.5139939e-001
1.7322449e-002 8.4360898e-002 0.0000000e+000 3.5310304e-001
1.8205075e-002 8.4812798e-002 0.0000000e+000 3.5498831e-001
1.9127708e-002 8.5286662e-002 0.0000000e+000 3.5875106e-001
2.0092878e-002 8.5782155e-002 0.0000000e+000 3.6532450e-001
2.1106258e-002 8.6292967e-002 0.0000000e+000 3.7314594e-001
2.2170860e-002 8.6818069e-002 0.0000000e+000 3.7930128e-001
2.3288047e-002 8.7359972e-002 0.0000000e+000 3.8312197e-001
2.4457382e-002 8.7925270e-002 0.0000000e+000 3.8533920e-001
2.5681591e-002 8.8514343e-002 0.0000000e+000 3.9184219e-001
2.6968846e-002 8.9116335e-002 0.0000000e+000 4.0223944e-001
2.8324237e-002 8.9726605e-002 0.0000000e+000 4.0901801e-001
2.9746767e-002 9.0354271e-002 0.0000000e+000 4.1248637e-001
3.1237096e-002 9.1005474e-002 0.0000000e+000 4.1733894e-001
3.2805339e-002 9.1664769e-002 0.0000000e+000 4.2411125e-001
3.4458555e-002 9.2323095e-002 0.0000000e+000 4.2774558e-001
3.6193117e-002 9.2998348e-002 0.0000000e+000 4.2832807e-001
3.8014319e-002 9.3686774e-002 0.0000000e+000 4.3102604e-001
3.9935634e-002 9.4362102e-002 0.0000000e+000 4.3407789e-001
4.1953184e-002 9.5045947e-002 0.0000000e+000 4.3487647e-001
4.4071469e-002 9.5737316e-002 0.0000000e+000 4.3734580e-001
4.6304431e-002 9.6405528e-002 0.0000000e+000 4.3899465e-001
4.8645921e-002 9.7084947e-002 0.0000000e+000 4.3783748e-001
5.1105078e-002 9.7760312e-002 0.0000000e+000 4.3912303e-001
5.3700674e-002 9.8374464e-002 0.0000000e+000 4.3891165e-001
5.6437284e-002 9.8919310e-002 0.0000000e+000 4.2476732e-001
5.9297208e-002 9.9502020e-002 0.0000000e+000 4.0330264e-001
6.2151898e-002 1.0010991e-001 0.0000000e+000 3.9639881e-001
6.4887278e-002 1.0066090e-001 0.0000000e+000 4.0022576e-001
6.7502886e-002 1.0118496e-001 0.0000000e+000 4.0205309e-001
7.0007049e-002 1.0166756e-001 0.0000000e+000 4.0039173e-001
7.2402276e-002 1.0212265e-001 0.0000000e+000 3.9710814e-001
7.4693166e-002 1.0255228e-001 0.0000000e+000 3.9684665e-001
7.6885439e-002 1.0295139e-001 0.0000000e+000 3.9868182e-001
7.8981780e-002 1.0333025e-001 0.0000000e+000 4.0142363e-001
