1 1 2 |Cps|
0.0000000e+000 -7.5556791e-001
9.9999998e-003 -7.5556791e-001

1 1 153 |Cps|
0.0000000e+000 -7.5556791e-001
9.9986435e-005 -7.0768571e-001
2.0457935e-004 -6.1402750e-001
3.1397707e-004 -4.8178825e-001
4.2840399e-004 -3.2409298e-001
5.4809806e-004 -1.5641072e-001
6.7329349e-004 1.0732887e-002
8.0425385e-004 1.7212513e-001
9.4123778e-004 3.2588854e-001
1.0845154e-003 4.6922809e-001
1.2343811e-003 5.9673530e-001
1.3911421e-003 7.0289689e-001
1.5551097e-003 7.8342700e-001
1.7266152e-003 8.3466947e-001
1.9060092e-003 8.5384804e-001
2.0936499e-003 8.3994955e-001
2.2899106e-003 7.9378980e-001
2.4951990e-003 7.1918017e-001
2.7099263e-003 6.2371022e-001
2.9345204e-003 5.1865417e-001
3.1694260e-003 4.1386119e-001
3.4150728e-003 3.2550335e-001
3.6720263e-003 2.9401410e-001
3.9410428e-003 3.1603464e-001
4.2224387e-003 3.3653635e-001
4.5167808e-003 3.3580664e-001
4.8246654e-003 3.2686406e-001
5.1467125e-003 3.2190973e-001
5.4835784e-003 3.2578206e-001
5.8359546e-003 3.3671328e-001
6.2045408e-003 3.4713870e-001
6.5900865e-003 3.5208052e-001
6.9933739e-003 3.5273191e-001
7.4152136e-003 3.5172039e-001
7.8564622e-003 3.5033303e-001
8.3180126e-003 3.4864035e-001
8.8008009e-003 3.4619138e-001
9.3057994e-003 3.4302992e-001
9.8340344e-003 3.3993894e-001
1.0386576e-002 3.3745080e-001
1.0964537e-002 3.3558428e-001
1.1569089e-002 3.3415779e-001
1.2201460e-002 3.3299437e-001
1.2862926e-002 3.3224747e-001
1.3554826e-002 3.3230853e-001
1.4278558e-002 3.3337644e-001
1.5035588e-002 3.3567980e-001
1.5827451e-002 3.3963829e-001
1.6655749e-002 3.4447050e-001
1.7522156e-002 3.4860122e-001
1.8428426e-002 3.5139939e-001
1.9376393e-002 3.5310304e-001
2.0367978e-002 3.5498831e-001
2.1405187e-002 3.5875106e-001
2.2490114e-002 3.6532450e-001
