pressure2
2 0 0 
52 
0.081708 7.922382 
0.086826 7.866878 
0.107876 7.815266 
0.143038 7.772016 
0.189265 7.740872 
0.242556 7.724532 
0.298295 7.724410 
0.351657 7.740516 
0.636478 7.874885 
0.933785 8.024359 
1.228948 8.175086 
1.520728 8.327567 
1.811087 8.476450 
2.098769 8.623376 
2.385798 8.763570 
2.670984 8.899699 
2.956340 9.027368 
3.240822 9.150125 
3.526347 9.263761 
3.812053 9.372548 
4.099649 9.472299 
4.388434 9.567865 
4.679798 9.654977 
4.973153 9.738960 
5.269493 9.815402 
5.569457 9.877181 
5.871547 9.937978 
6.175768 10.002808 
6.482669 10.064874 
6.792038 10.126697 
7.103724 10.186320 
7.417438 10.245625 
7.732873 10.303162 
8.049723 10.360092 
8.367671 10.415384 
8.686460 10.469382 
9.005865 10.521381 
9.325731 10.570819 
9.645989 10.617226 
9.966597 10.659044 
10.287659 10.695952 
10.609195 10.725321 
10.931453 10.746907 
11.254379 10.756947 
11.578293 10.755220 
11.902857 10.736821 
12.023377 10.729988 
12.074216 10.735203 
12.120882 10.756037 
12.158706 10.790405 
12.183901 10.834868 
12.193948 10.884976 
